"WS","WS_l","WS_dl","PS","PS_l","PS_dl","Y","Y_l","Y_dl","Yrw","Yrw_l","Yrw_dl","Tax","Yf","Yf_l","Yf_dl","C","C_l","C_dl","W","W_l","W_dl","R","R_l","R_dl","It","It_l","It_dl","Itcurr","Itcurr_l","Itcurr_dl","Ipr","Ipr_l","Ipr_dl","Ips","Ips_l","Ips_dl","I","I_l","I_dl","r","r_l","r_dl","P","P_l","P_dl","Pm","Pm_l","Pm_dl","Px","Px_l","Px_dl","X","X_l","X_dl","M","M_l","M_dl","rulc","rulc_l","rulc_dl","ulc","ulc_l","ulc_dl","Tau","Tau_l","Tau_dl","dPxdPm","dPdPm"
71.8256956,3.59517260054489,-0.0845018219613793,-70.8256956,1.65674965093735,0.94834855515669,35.7225,2.72295194979868,0.154301756577819,15530469094346.9,29.5910521735472,0.125076854314234,0.53593,35.18657,2.6959330844633,0.153129451052578,21.7807,2.13289936677966,0.135101814140336,2527.29986602809,6.85509412615548,0.0484642808876252,-2492.11329602809,9.13632704444233,-0.00459581590409996,9.2745,1.96442343009557,0.0990573048279104,0.7915,0.504103078005164,0.0861825286296535,0.652,0.183654002027733,0.100140401799916,0.823752368919773,0.063736813754391,0.00271620671803954,7.63989134554643,0.779143385959174,0.308663485373417,-3.8057373,1.20182248404352,-0.582676726507245,9.0780242,1.76161193138238,0.203435419107611,11.9488632,1.4248038598817,0.169678284541163,15.1938147,1.73285252760399,0.325603213174554,6.5331,1.62662929024668,0.0456937382852893,9.7963,1.98650354602057,0.0669667068506856,70.7481241802251,3.64483926242602,-0.0815772521364013,642.253183412689,5.80064132790216,0.163208001833615,38.2025238,2.29572633539968,0.149252357631219,1.9189445134658,1.19894787749495
71.3952132,3.58328289671156,-0.0118897038333343,-70.3952132,1.73566984873085,0.0789201977934952,37.4092,2.82801751614919,0.105065566350511,16513559968735.7,29.7207394736696,0.129687300122406,0.63898,36.77022,2.79746363528559,0.101530550822287,23.3442,2.30286505380136,0.1699656870217,2625.2176963109,6.95332048962502,0.0982263634695437,-2588.4474763109,9.12589939666324,-0.0104276477790908,10.7736,2.15523291754269,0.190809487447116,1.0194,0.633078654093826,0.128975576088662,0.8368,0.326710459419259,0.143056457391526,0.82087502452423,0.061033489211081,-0.00270332454330997,8.84377916421424,1.21890837272233,0.439764986763159,-3.9493973,1.15767123054517,-0.0441512534983535,10.464472,1.97522786814711,0.213615936764734,13.6113323,1.76121632351273,0.336412463631025,18.1842476,2.15723555755542,0.424383029951431,7.2462,1.75782343419921,0.131194143952531,11.6608,2.21424556167052,0.227742015649956,70.1757240548021,3.62977201764983,-0.0150672447761977,734.351899451204,6.04645018017108,0.245808852268923,38.5839583,2.33341314764627,0.0376868122465979,1.26149615674433,0.634982231214319
76.0679396,3.70534883377804,0.122065937066479,-75.0679396,0,-1.73566984873085,39.0029,2.91807338898176,0.0900558728325729,16675241318726.8,29.7405455677669,0.0198060940973477,0.68798,38.31492,2.88746141584512,0.0899977805595298,23.7276,2.34047800192842,0.037612948127058,2914.53702033883,7.1973893778383,0.244068888213284,-2876.22210033883,9.0940856590024,-0.0318137376608387,9.5222,1.99857036592137,-0.156662551621318,1.0995,0.674728595035927,0.0416499409421014,0.8393,0.328512066940036,0.00180160752077696,0.763346975898136,0.00539189935259845,-0.0556415898584826,7.26874257389723,0.592473229237327,-0.626435143485006,8.04278,2.71962894794034,1.56195771739517,11.101508,2.05991437144188,0.0846865032947663,19.6515182,2.47314587891019,0.71192955539746,22.372311,2.55219632833162,0.394960770776204,7.2974,1.7666125868061,0.00878915260688995,11.3941,2.18467954983392,-0.0295660118365979,74.7261619094691,3.74371458666909,0.113942569019264,829.573084247266,6.24964962749394,0.20319944732286,39.035891,2.37630145919445,0.0428883115481766,0.554775072592264,0.118953487255473
74.6172168,3.66902125632375,-0.0363275774542942,-73.6172168,0.896383001454839,0.896383001454839,41.2091,3.03070358616469,0.112630197182923,16669938788216.3,29.7399021870385,-0.000643380728455156,0.83499,40.37411,2.99607621439956,0.108614798554441,23.9231,2.35912609405172,0.0186480921233008,3012.60371897705,7.26822670021078,0.0708373223724807,-2972.22960897705,9.08324273625251,-0.0108429227498945,9.1784,1.95085504573383,-0.0477153201875338,1.2877,0.766258227377268,0.0915296323413411,0.976,0.422387775304072,0.0938757083640359,0.757940514094898,0,-0.00539189935259845,6.95668121456861,0.403058384195698,-0.189414845041629,-5.1304257,0.693889355080289,-2.02573959286005,13.3366137,2.31059331144443,0.250678940002556,23.68721,2.76602907975032,0.292883200840132,26.4823839,2.82999264552315,0.277796317191531,7.8484,1.85661044154767,0.0899978547415723,10.2308,2.04439709576997,-0.140282454063957,73.1053024447767,3.7046001865707,-0.0391144000983945,974.977178127653,6.4971300597043,0.24748043221036,40.5903668,2.51118256926185,0.134881110067404,0.948488395355812,0.855900711558348
74.2191427,3.65881792527655,-0.0102033310471947,-73.2191427,1.04689676480336,0.15051376334852,41.7654,3.05720829753061,0.0265047113659205,17506125466239.4,29.8365669673053,0.0966647802668064,1.1524,40.613,3.00794588284334,0.0118696684437798,24.5737,2.41879355632847,0.0596674622767543,3014.2620424751,7.26938245981572,0.00115575960493164,-2973.6490424751,9.08308154263037,-0.000161193622142619,10.1058,2.07469278415763,0.123837738423798,1.6834,0.935073231173522,0.168815003796254,1.3674,0.650761464063507,0.228373688759435,0.812284661993584,0.0529189128573209,0.0529189128573209,8.20878633717477,1.01105508182935,0.607996697633648,-5.2959917,0.607545119109393,-0.0863442359708965,16.1398585,2.55595894919676,0.245365637752331,28.177439,3.01482966203165,0.248800582281326,32.5643739,3.13668160635421,0.30668896083106,8.4854,1.95146611462599,0.0948556730783234,11.7318,2.2219713889998,0.177574293229832,72.1712719733344,3.68134533526179,-0.0232548513089026,1164.83411741463,6.74886785601802,0.251737796313712,40.4429323,2.49914279988496,-0.0120397693768983,1.2326697872607,0.986193985168765
68.1367955,3.48838636454559,-0.170431560730959,-67.1367955,2.18954450538292,1.14264774057956,45.1573,3.2051824977362,0.147974200205593,18190042916534.7,29.9092234896538,0.0726565223485274,1.31402,43.84328,3.15598075252854,0.148034869685208,26.212,2.55494564056797,0.1361520842395,2987.34060340924,7.25045250026403,-0.0189299595516816,-2943.49732340924,9.08650005655309,0.00341851392272297,10.5858,2.13323109282438,0.0585383086667517,2.0568,1.07185755135929,0.136784320185768,1.6755,0.799801858428485,0.149040394364978,0.814614935822637,0.0551266383686646,0.0022077255113437,8.62335078763127,1.15154112368074,0.140486041851397,-0.3820517,1.90952160096225,1.30197648185286,18.2901641,2.71031124967093,0.154352300474167,32.9120371,3.22367295223172,0.20884329020007,37.3749123,3.32639712993822,0.189715523584004,9.676,2.10773741083468,0.156271296208689,13.2881,2.37785952742319,0.155888138423392,66.154101405736,3.51698129719568,-0.16436403806611,1209.96937059895,6.8004235388046,0.051555682786578,42.3968794,2.64801726212362,0.148874462238667,0.908410911369278,0.739081922748387
66.3710323,3.43293253884339,-0.055453825702203,-65.3710323,2.36995466230533,0.180410156922413,48.3752,3.32783426024337,0.122651762507168,18940181081993.8,29.9832778458541,0.0740543562002571,1.44409,46.93111,3.2795523982763,0.12357164574776,28.547,2.72166378105449,0.166718140486516,3114.86621768485,7.33711123085527,0.0866587305912354,-3067.93510768485,9.072315626034,-0.0141844305190855,12.5216,2.33967854513115,0.20644745230677,2.709,1.27340557904127,0.201548027681983,2.2406,1.02611327785187,0.226311419423386,0.827094868955334,0.0668680134439549,0.0117413750752903,10.3565511111111,1.58847249625275,0.436931372572011,1.9390433,2.20507742949003,0.295555828527779,20.2460417,2.83261502980782,0.12230378013689,34.4675773,3.28375515667322,0.0600822044415019,39.8526734,3.41166327925791,0.085266149319696,10.8681,2.24301553939734,0.135278128562657,15.3753,2.55482131851153,0.176961791088336,64.3897331212037,3.46317728254033,-0.0538040146553569,1303.63722182376,6.89961775555154,0.0991942167469411,43.7507091,2.73953804122959,0.091520779105962,1.41915813696074,2.03560740278712
69.0959617,3.51726789994551,0.0843353611021187,-68.0959617,2.075932630144,-0.294022032161332,49.8519,3.37944926312455,0.0516150028811877,19732114252143.6,30.0559293860388,0.0726515401846939,1.5902,48.2617,3.32842846129624,0.0488760630199319,29.7983,2.80074484215315,0.0790810610986576,3334.68857477689,7.47084510065061,0.133733869795344,-3286.42687477689,9.04691274638084,-0.0254028796531642,14.3341,2.50064875673661,0.160970211605455,3.5346,1.48128630847546,0.207880729434186,2.9221,1.24464438753498,0.218531109683106,0.826713065127596,0.0665108414276946,-0.000357172016260315,11.8501877468455,1.85471874200367,0.266246245750916,1.115703,2.10992389789661,-0.095153531593418,23.0400615,2.98486602412544,0.152250994317616,39.1932906,3.4468547007359,0.163099544062684,43.6726911,3.53034209938164,0.118678820123724,11.571,2.31496810603937,0.0719525666420333,17.5065,2.70806353434666,0.153242215835128,66.891905319093,3.53864944106166,0.075472158521332,1541.19361240408,7.11432372885783,0.214705973306298,43.1468743,2.69974901472912,-0.0397890265004661,0.727646547424514,0.93348510072537
73.2480833,3.63348231890001,0.116214418954505,-72.2480833,1.34021280410987,-0.735719826034127,51.3755,3.4300504333022,0.0506011701776443,20025636138208.1,30.08157047233,0.0256410862912659,2.03148,49.34402,3.36649516471198,0.0380667034157396,29.928,2.80859514046213,0.00785029830898409,3614.35488731687,7.61862274581391,0.147777645163297,-3565.01086731687,9.01355823501735,-0.0333545113634841,13.7992,2.45577817161044,-0.0448705851261679,3.9541,1.57237965947749,0.091093351002036,3.1481,1.30771100474173,0.0630666172067549,0.796160946865279,0.0375081251751176,-0.029002716252577,10.9863841379834,1.7094818119968,-0.14523693000687,0.5135055,2.03410626563043,-0.0758176322661774,26.4409353,3.14349366959553,0.158627645470096,46.2505076,3.64958459501191,0.20272989427601,48.3895876,3.65977345176804,0.129431352386407,12.3063,2.38507710636026,0.07010900032089,16.7192,2.65415000291984,-0.0539135314268164,70.3517218774876,3.63442901178894,0.0957795707272773,1860.16532640624,7.34499266088126,0.230668932023424,43.2526738,2.70683593751582,0.00708692278669742,0.638442361195088,0.78245808807126
72.1747279,3.60470998598228,-0.028772332917733,-71.1747279,1.58784887726109,0.247636073151225,53.0737,3.48358809983106,0.0535376665288627,20435089913999.9,30.1162750701016,0.0347045977715368,2.56081,50.51289,3.40604096587983,0.0395458011678578,30.4346,2.83868072360187,0.0300855831397371,3645.75409119263,7.63392885824237,0.0153061124284655,-3595.24120119263,9.00987096642526,-0.00368726859209545,14.8093,2.53888965698606,0.083111485375615,4.8734,1.74700614604087,0.174626486563379,3.9305,1.49964536760635,0.191934362864614,0.806521114622235,0.0474374406297707,0.00992931545465311,11.9440131427751,1.86929537335415,0.159813561357345,-0.1953599,1.93680463367361,-0.0973016319568207,31.0626807,3.32526875260523,0.181775083009693,54.8545984,3.85148240408189,0.201897809069981,56.3129538,3.84536824343164,0.185594791663597,12.5467,2.40697213498009,0.0218950286198281,17.0052,2.67407278447989,0.019922781560052,68.6922918732372,3.58963319598083,-0.0447958158081043,2133.76672900957,7.50770380098109,0.162711140099831,43.8234555,2.74422646410373,0.037390526587918,0.919251142538487,0.900332122706132
