"WS","WS_l","WS_dl","PS","PS_l","PS_dl","Y","Y_l","Y_dl","Yrw","Yrw_l","Yrw_dl","Tax","Yf","Yf_l","Yf_dl","C","C_l","C_dl","W","W_l","W_dl","R","R_l","R_dl","It","It_l","It_dl","Itcurr","Itcurr_l","Itcurr_dl","Ipr","Ipr_l","Ipr_dl","Ips","Ips_l","Ips_dl","I","I_l","I_dl","r","r_l","r_dl","P","P_l","P_dl","Pm","Pm_l","Pm_dl","Px","Px_l","Px_dl","X","X_l","X_dl","M","M_l","M_dl","rulc","rulc_l","rulc_dl","ulc","ulc_l","ulc_dl","Tau","Tau_l","Tau_dl","dPxdPm","dPdPm"
65.4875598,1.86171971932007,0.0234870855546188,-64.4875598,0.305878336708011,-0.104369051382142,2236.495,3.0729247693839,-0.704972381047695,21135766257892.2,30.3576693803512,0.0067305407885172,183.737,2052.758,0,-3.519454379055,1296.22,3.65462439168483,0.0209405730388408,134430.112279928,7.79803206249816,-0.561348077273645,-132377.354279928,10.9216720146849,0.0330803755163842,488.1461,0,-3.18666250250355,421.198,3.31334929108896,-0.248208024449628,366.848,3.13122424299115,-0.259080697504583,0.870963299920702,0,-0.0000719729013077293,425.157338099421,0,-3.05634210512263,2.525573,1.55617813842386,0.0244325280319861,78.2872422,4.04473997800267,0.0526552896964048,91.6195798,3.87719838854849,-0.0305327178432782,89.7704391,3.98917292502191,0.00143957135915507,396.195,0,-3.25748096397927,387.24,0,-3.35403589048454,60.1074951117388,1.93583761023015,-0.0317380138292902,4705.65002784802,6.09514346360895,0.444394597507062,89.0280379,3.61592809205957,-0.0292013193569041,-0.0471484840145664,-1.72455298498744
64.7078644,1.73255742153141,-0.129162297788666,-63.7078644,0.759642769764895,0.453764433056884,2290.127,4.32064313122961,1.24771836184571,21723501493188.6,30.3954085809802,0.0377392006290194,199.713,2090.414,3.65470200231235,3.65470200231235,1314.646,4.04443627318397,0.389811881499143,135266.225651862,8.09313136740645,0.295099304908292,-133175.811651862,10.9071448600803,-0.0145271546046288,505.5972,2.9151239893055,2.9151239893055,441.679,3.87032562787194,0.556976336782977,388.096,3.78759292704997,0.656368684058821,0.878683387709173,0.00769044039993827,0.00769044039993827,444.259860512272,3.0008453003681,3.0008453003681,4.7278219,1.93772204642265,0.381543907998788,79.8885857,4.07240022520208,0.0276602471994103,91.4598465,3.87388502654651,-0.00331336200198207,90.332286,3.9995217974451,0.010348872423191,427.567,3.47729385163346,3.47729385163346,419.024,3.48994059149654,3.48994059149654,59.0649451545096,1.77279683927579,-0.163040770954353,4718.61493284184,6.12394482517515,0.0288013615662006,90.2118038,3.64726568007316,0.0313375880135838,-3.12337511476268,-8.34809090671765
64.6692181,1.72570007659596,-0.00685734493544432,-63.6692181,0.777561304272117,0.0179185345072217,2325.276,4.70398331420752,0.38334018297791,22370999766659.3,30.4354000552275,0.0399914742472944,201.007,2124.269,4.28373827448962,0.629036272177268,1334.995,4.3493484722833,0.304912199099325,137374.815264069,8.59053783691044,0.497406469503986,-135250.546264069,10.8683798183716,-0.0387650417087322,504.6277,2.86114889921926,-0.0539750900862428,445.973,3.95607816762432,0.0857525397523804,396.118,3.95454595250804,0.166953025458068,0.888210721276849,0.0171003729799057,0.00940993257996747,448.215733393277,3.18048401230629,0.179638711938191,4.7644388,1.94298218102315,0.00526013460049435,81.4789396,4.09913366281785,0.0267334376157633,91.2553995,3.86962808283821,-0.00425694370829444,91.4195841,4.01924999533868,0.0197281978935808,455.816,4.10464136769947,0.627347516066012,448.189,4.12631146589483,0.636370874398283,59.0789288084807,1.77516924804142,0.00237240876562295,4813.6884720189,6.31306992339819,0.189125098223042,90.5145585,3.65512519503844,0.0078595149652867,-4.63435723971201,-6.27996033014826
64.4394517,1.68393020501298,-0.0417698715829804,-63.4394517,0.877934528124909,0.100373223852792,2344.365,4.86348781230995,0.159504498102433,22950590507829.2,30.4698893536341,0.0344892984065375,201.371,2142.994,4.5134495560343,0.229711281544682,1356.305,4.59246987740986,0.243121405126562,138093.35835639,8.71588827159959,0.125350434689153,-135950.36435639,10.8549577611354,-0.0134220572361645,502.4463,2.72786590020838,-0.133282999010883,442.442,3.88611014864256,-0.0699680189817595,393.662,3.90632681288326,-0.0482191396247718,0.889748260788985,0.0186107024008251,0.00151032942091931,447.05072156486,3.1308479371712,-0.0496360751350946,5.5999368,2.05604908414646,0.113066903123316,81.9573688,4.1070380644317,0.00790440161385675,91.2071225,3.86862022103274,-0.00100786180547541,91.0310778,4.01224544756456,-0.00700454777412496,482.503,4.46944209667683,0.364800728977363,466.522,4.385545436423,0.259233970528173,58.9043763903615,1.7451442355856,-0.0300250124558141,4827.64769975887,6.33805571245304,0.0249857890548526,90.4677951,3.65391524318828,-0.00120995185016781,6.94990894195154,-7.84274349014372
63.5952219,1.51346770285804,-0.170462502154941,-62.5952219,1.1787026875121,0.300768159387189,2386.18,5.14335802650989,0.279870214199939,23601800210285,30.5072722689681,0.0373829153339926,204.607,2181.573,4.86611035999687,0.35266080396257,1366.399,4.68980540882478,0.0973355314149238,138737.619026049,8.81630625460345,0.10041798300386,-136556.046026049,10.8431939471407,-0.0117638139947527,505.0518,2.885119097911,0.157253197702617,444.213,3.92181490789062,0.0357047592480582,398.265,3.99487407365536,0.0885472607720943,0.896563135252683,0.0252776466265142,0.00666694422568918,452.810825273011,3.35527515210958,0.224427214938376,5.3437592,2.02271967077645,-0.0333294133700148,82.1878439,4.1108236907835,0.00378562635179769,93.4677576,3.91475760101109,0.0461373799783549,91.8136416,4.02630485953969,0.0140594119751265,541.698,4.98704590606315,0.517603809386323,509.495,4.81425538005126,0.42870994362826,58.1421431015467,1.60231140407301,-0.14283283151259,4778.57738124138,6.24731736666645,-0.0907383457865913,91.381425,3.67729331578195,0.0233780725936743,0.304729310197554,0.0820511774525059
63.3037734,1.44715587252283,-0.0663118303352099,-62.3037734,1.2645795906892,0.0858769031771061,2434.358,5.39120643601044,0.247848409500548,24050244547740.9,30.5322261786865,0.0249539097184268,211.864,2222.494,5.14011850387421,0.274008143877343,1386.106,4.8562323602334,0.166426951408617,140692.25655886,9.07084241788716,0.25453616328371,-138469.76255886,10.8050885476701,-0.0381053994705738,525.3508,3.64295854469336,0.757839446782361,459.252,4.18252331312114,0.260708405230529,412.749,4.23124734863981,0.236373274984447,0.898741867210159,0.0273997423613447,0.00212209573483051,472.154758932351,3.87114727681694,0.515872124707368,3.8602013,1.80423082754018,-0.218488843236272,82.7495299,4.11998998091114,0.00916629012764236,90.9812025,3.86389022293602,-0.0508673780750666,91.1973549,4.01524933693422,-0.0110555226054645,583.291,5.23695247079645,0.249906564733299,557.469,5.14300184188571,0.328746461834452,57.7943985883997,1.52969091025338,-0.0726204938196302,4782.4593140433,6.25480330060522,0.00748593393877428,91.8258355,3.68847035544449,0.0111770396625359,0.217340130823128,-0.180199775858614
64.0175566,1.60237102067196,0.155215148149134,-63.0175566,1.03950620287535,-0.225073387813858,2480.415,5.5817089982076,0.190502562197163,24661554915553.5,30.5652699261974,0.0330437475109342,227.168,2253.247,5.3057347893259,0.165616285451688,1422.157,5.10345753305598,0.247225172822575,144247.36735628,9.41353088477639,0.34268846688923,-141994.12035628,10.7308710843373,-0.0742174633328005,547.8919,4.1066979440282,0.46373939933484,474.477,4.39143226274798,0.208908949626832,425.304,4.39885916933393,0.167611820694125,0.896363785810482,0.0250832542212415,-0.00231648814010329,491.110457698898,4.20399266701095,0.332845390194003,4.1374856,1.84886118701637,0.0446303594761934,83.0296443,4.12453002729277,0.00454004638163052,89.6136052,3.83476963476791,-0.029120588168118,90.4126961,4.00099417975982,-0.0142551571744045,614.095,5.38861500452882,0.151662533732365,606.871,5.39649162278519,0.25348978089948,58.1545295268252,1.60480329922692,0.0751123889735346,4828.54990104615,6.33964929561531,0.0848459950100873,91.9010543,3.69034982758485,0.00187947214035988,0.489521608976684,-0.155905037199801
64.953959,1.77515444913252,0.172783428460556,-63.953959,0.637326759443679,-0.402179443431668,2552.228,5.82108539507571,0.239376396868105,25643737704970.6,30.6161752736579,0.0509053474604819,231.759,2320.469,5.59363645263242,0.287901663306519,1445.71,5.23720231198912,0.133744778933147,150723.648286771,9.83784654415822,0.424315659381831,-148403.179286771,10.5799326471955,-0.150938437141763,559.3441,4.27941234468408,0.172714400655883,487.502,4.54096227685901,0.149530014111036,438.5,4.54917109986799,0.150311930534058,0.899483489298505,0.0281210598431524,0.00303780562191092,503.120782786532,4.36898501989694,0.164992352885995,5.7598662,2.07630683361229,0.227445646595926,82.6372108,4.11816372680113,-0.00636630049164566,96.2185838,3.9681716125849,0.133401977816995,93.0977245,4.04895461226684,0.0479604325070229,698.842,5.71586584249896,0.327250837970144,672.463,5.65677122727564,0.260279604490443,59.0557145704737,1.77122772714667,0.166424427919754,4880.19953390487,6.42688837932418,0.0872390837088659,92.6208392,3.70815849092917,0.0178086633443226,0.359518151768457,-0.0477226844445974
64.0814117,1.61515060389567,-0.160003845236846,-63.0814117,1.01666631537754,0.379339555933859,2595.558,5.94192760416868,0.120842209092974,26092386504422.2,30.6385930983562,0.0224178246983158,234.543,2361.015,5.73417264642467,0.140536193792248,1463.014,5.32518809312984,0.0879857811407172,151297.174244875,9.86800884642333,0.0301623022651132,-148936.159244876,10.5662911082927,-0.0136415389028066,544.6804,4.05238129169407,-0.227031052990015,473.14,4.374737634337,-0.166224642522009,423.944,4.38200163436138,-0.167169465506612,0.896022318975356,0.0247501904982478,-0.00337086934490453,488.045795108425,4.15713870357921,-0.211846316317736,3.4665297,1.73723730096657,-0.339069532645724,83.7022341,4.13534781551399,0.017184088712864,96.8208391,3.97949469063103,0.0113230780461242,93.6883364,4.05920254666154,0.0102479343946982,738.447,5.83846487128806,0.1225990287891,678.058,5.67613032027254,0.0193590929969005,58.2908084677266,1.63181750886429,-0.139410218282377,4879.07089624391,6.42506116667624,-0.00182721264793528,93.7298126,3.73499023431889,0.0268317433897187,0.905048464114929,1.51761637982757
63.8315731,1.56419085005984,-0.0509597538358386,-62.8315731,1.1032030018678,0.0865366864902652,2590.407,5.92830374314877,-0.0136238610199078,26459851213860.3,30.6565872132535,0.0179941148973342,235.946,2354.461,5.71275212678134,-0.0214205196433284,1442.666,5.22089081707971,-0.104297276050125,150288.949432599,9.81436344900118,-0.0536453974221516,-147934.488432599,10.591776844627,0.0254857363342946,511.5354,3.19414451152896,-0.858236780165101,442.301,3.88321192357403,-0.491525710762979,394.062,3.91434031838331,-0.46766131597807,0.890936262861716,0.0197761200242905,-0.00497407047395735,455.745437597473,3.45278045149906,-0.704358252080147,3.3551269,1.71743496337619,-0.0198023375903769,84.8561688,4.15363911400507,0.0182912984910812,94.3308249,3.93182532292036,-0.047669367710669,93.0810874,4.04866440920067,-0.0105381374608653,769.677,5.92554373771671,0.0870788664286506,660.439,5.61385412014855,-0.0622762001239856,58.0175043661475,1.57688484208448,-0.0549326667798091,4923.14314384855,6.49404246851885,0.0689813018426131,93.422333,3.72762257487274,-0.00736765944614781,0.221067280036667,-0.383711791649954
