"WS","WS_l","WS_dl","PS","PS_l","PS_dl","Y","Y_l","Y_dl","Yrw","Yrw_l","Yrw_dl","Tax","Yf","Yf_l","Yf_dl","C","C_l","C_dl","W","W_l","W_dl","R","R_l","R_dl","It","It_l","It_dl","Itcurr","Itcurr_l","Itcurr_dl","Ipr","Ipr_l","Ipr_dl","Ips","Ips_l","Ips_dl","I","I_l","I_dl","r","r_l","r_dl","P","P_l","P_dl","Pm","Pm_l","Pm_dl","Px","Px_l","Px_dl","X","X_l","X_dl","M","M_l","M_dl","rulc","rulc_l","rulc_dl","ulc","ulc_l","ulc_dl","Tau","Tau_l","Tau_dl","dPxdPm","dPdPm"
67.5090727,2.09634817816912,-0.0740455496766939,-66.5090727,0.947409365489649,0.277689729306413,3715.79,5.71373280550937,1.23152152692173,9857936124787.91,27.5984674073492,0.838728350474131,50.4,3665.39,5.69406878246856,1.24053577114343,2218.68,4.9975500545476,1.22570907971931,247447.079983853,9.68689358730903,1.39052800461056,-243781.689983853,13.707987509586,-0.0131470000458638,615.746,4.02936149784538,1.76780675440932,133.5,2.72785282839839,1.06014600784031,90.9,2.16332302566054,1.82685078903933,0.680898876404494,0.00396791687685518,0.00396791687685529,419.260759550562,3.55566158191324,3.55566158191324,2.692746,1.75539001270986,-0.0231208635402873,16.2522604,0.310232611953054,0.154324163620715,18.5668833,0,-0.191473301535364,25.5941876,0.419941484576996,0.0681048162400147,113.698,1.9473377010465,1.49435307697036,134.648,2.69198856755486,2.69198856755486,66.5933973620288,2.43209457615855,-0.0535680972303565,1082.29323484837,1.88298097607982,0.589981971615525,55.6489069,1.40012975907936,0.769567382738711,-0.355688316302605,-0.805982674259221
67.1835081,2.05551229483918,-0.0408358833299429,-66.1835081,1.06629028195765,0.118880916468,3877.58,6.14158569067631,0.427852885166941,10397301765138.5,28.0413650368957,0.442897629546543,53.4,3824.18,6.12225155234404,0.428182769875478,2310.18,5.47876216332913,0.481212108781532,256921.828005858,10.1495615921858,0.462668004876775,-253097.648005858,13.6975598568953,-0.0104276526907494,664.523,4.65397939759517,0.624617899749788,142.1,3.17387845893746,0.446025630539075,97.7,2.7408400239252,0.577516998264663,0.687543983110486,0.0105649005679033,0.00659698369104808,456.888790288529,4.28550204577898,0.729840463865743,2.8180469,1.77681581696964,0.0214258042597855,16.4406702,0.439642419536407,0.129409807583354,18.8793674,0.271921601124548,0.271921601124548,25.532545,0.378593889077238,-0.0413475954997584,121.805,2.71581993836657,0.768482237320073,138.246,2.91011991747807,0.21813134992321,66.2582920290124,2.40221264181635,-0.029881934342197,1089.33072726428,2.61084612853844,0.727865152458627,57.4072527,1.76028118596093,0.360151426881578,-0.152057046327923,0.475908523074929
66.8074824,2.0061733744835,-0.0493389203556744,-65.8074824,1.18802938071449,0.121739098756837,4101.05,6.53416667352123,0.392580982844922,11076648941971.9,28.4134070265142,0.372041989618481,57.3,4043.75,6.51539394025095,0.39314238790691,2447.65,5.93229823643877,0.453536073109635,270152.756955,10.5664542052203,0.416892613034454,-266109.006955,13.6828113978077,-0.0147484590875564,726.693,5.11902322251209,0.46504382491692,153.7,3.56953269648137,0.395654237543905,107.3,3.22286784613774,0.482027822212537,0.69811320754717,0.0209687418497448,0.0104038412818415,507.313981132076,4.81270614211796,0.527204096338975,2.5691069,1.733788613682,-0.043027203287648,16.6908638,0.589088983184082,0.149446563647675,19.2965767,0.547944167369878,0.27602256624533,25.6959366,0.484659148072804,0.106065258995566,136.208,3.38506799973227,0.669248061365701,145.622,3.24785193310472,0.337732015626649,65.8740461479377,2.3668124260957,-0.0354002157206543,1099.49473221014,3.16861640477868,0.557770276240241,59.1074812,2.01680793836702,0.256526752406091,0.384262998632131,0.541428788524654
65.9264055,1.88003522294533,-0.126138151538172,-64.9264055,1.42592049688601,0.23789111617152,4367.55,6.86145999999683,0.327293326475602,11689649699608,28.6605276820769,0.247120655562689,60.7,4306.85,6.84434678578909,0.328952845538137,2602.94,6.2772260264009,0.344927789962131,283935.139527675,10.870342052876,0.303887847655734,-279628.289527675,13.6672532393801,-0.0155581584276536,797.13,5.47062646555899,0.351603243046897,168.3,3.91402100809082,0.344488311609449,120.4,3.64283551561253,0.419967669474791,0.715389185977421,0.0377447292847521,0.0167759874350073,570.258181818182,5.22579181894574,0.413085676827778,2.3206858,1.6889223596939,-0.0448662539880955,16.995792,0.745395121627317,0.156306138443235,19.554007,0.686688216287197,0.13874404891732,26.4955213,0.885091539327815,0.400432391255011,140.024,3.50663789412015,0.121569894387881,161.092,3.71855960821535,0.470707675110629,65.0101634847168,2.28232781080078,-0.0844846152949126,1104.89921647224,3.37345103654144,0.204834631762752,61.0601067,2.24780425049003,0.230996312123005,2.88612300404781,1.12657904726697
65.7856235,1.8583199604307,-0.0217152625146309,-64.7856235,1.45918902072182,0.0332685238358168,4655.63,7.12515436238879,0.263694362391954,12403722105174.4,28.8877067921084,0.227179110031546,63.2,4592.43,7.10999383561645,0.265647049827363,2750.6,6.52204867954988,0.244822653148984,302115.870930105,11.1672459668166,0.296903913940625,-297523.440930105,13.6462798282147,-0.0209734111654125,841.442,5.64162688984709,0.1710004242881,184.2,4.18965474202643,0.275633733935606,130.6,3.87949981372259,0.236664298110056,0.709011943539631,0.0315847744145786,-0.00615995487017355,596.592427795874,5.35820121137689,0.132409392431149,1.8016578,1.58813574378756,-0.100786615906338,17.4713229,0.948875940216644,0.203480818589327,20.0521256,0.910370159825466,0.223681943538269,27.3290779,1.18073369588642,0.295642156558609,149.657,3.76047892546584,0.253841031345686,185.018,4.17640062634801,0.457841018132663,64.8925861655898,2.27025690930673,-0.012070901494055,1133.75932671509,4.0611179847181,0.687666948176664,62.7079494,2.40827473748304,0.160470486993006,1.32170774217199,0.90968817317395
66.6197367,1.98059682149064,0.122276861059935,-65.6197367,1.24368061997937,-0.215508400742451,4783.28,7.22292361910914,0.0977692567203547,12981620129841,29.0399705189007,0.152263726792288,67.9,4715.38,7.2057019893231,0.0957081537066475,2832.83,6.63620898843976,0.114160308889878,314137.374040446,11.3241281620523,0.156882195235649,-309421.994040446,13.6320870175197,-0.0141928106949063,832.018,5.60762760486839,-0.0339992849786999,190.5,4.28082412916472,0.0911693871382937,132.8,3.92395157629342,0.0444517625708341,0.697112860892389,0.0199886727036713,-0.0115961017109073,580.010448293963,5.27689280939521,-0.0813084019816728,1.9168015,1.61138787003045,0.0232521262428889,17.9792961,1.12842283915368,0.179546898937036,20.0997827,0.929364654478773,0.0189944946533069,28.4144226,1.46835982932558,0.287626133439154,153.091,3.83736411231457,0.0768851868487301,198.51,4.36466427749517,0.188263651147156,65.6740508689531,2.34787892019438,0.0776220108876542,1180.77320665937,4.65446538128709,0.593347396568988,62.7772033,2.41448620623333,0.00621146875029677,15.1426051963472,9.45257571807931
67.0250732,2.03501976843204,0.0544229469414095,-66.0250732,1.11940109619534,-0.124279523784032,5018.37,7.38124034100196,0.158316721892813,13798261042154.3,29.2219478238276,0.181977304926857,76.4,4941.97,7.36117210462347,0.155470115300377,2996.06,6.83025849436109,0.194049505921333,331235.901002204,11.5118644855588,0.18773632350649,-326293.931002204,13.6116101422438,-0.0204768752759694,881.125,5.77332097503841,0.165693370170022,207.1,4.48751214251986,0.20668801335514,147.9,4.18509892549057,0.261147349197145,0.714147754707871,0.0365485670958151,0.0165598943921438,629.253440366973,5.50127313186846,0.224380322473242,0.9787756,1.4040688055921,-0.207319064438354,18.7451301,1.34978907784756,0.22136623869388,20.4294872,1.05173166516487,0.122367010686098,28.9942741,1.59370662198699,0.125346792661416,165.205,4.0693173103129,0.231953197998336,228.102,4.68411998896649,0.319455711471327,66.0046790097589,2.37898863670679,0.0311097165124039,1237.26629524667,5.08479073809083,0.430325356803746,64.1420188,2.52962807961854,0.115141873385206,1.02435118712642,1.80903527390842
68.2351396,2.18182548423608,0.146805715804034,-67.2351396,0.616780474771567,-0.502620621423773,5175.24,7.4744601654897,0.0932198244877398,14599947720856.6,29.3732369970671,0.151289173239508,83.9,5091.34,7.45185125525952,0.0906791506360491,3107.76,6.94421256199247,0.113954067631382,347408.295651064,11.6619173149306,0.15005282937185,-342316.955651064,13.5917675242648,-0.019842617978945,912.706,5.86699199897181,0.093671023933398,223.9,4.66060489287619,0.173092750356333,164.4,4.40915530206213,0.22405637657157,0.734256364448414,0.0557499717804092,0.0192014046845941,670.160189370255,5.65567849165266,0.154405359784205,1.2241872,1.46259430414918,0.0585254985570851,19.6628688,1.56325798562911,0.213468907781551,20.9496795,1.21870264559551,0.166970980430641,29.9623676,1.77326491103633,0.179558289049341,173.217,4.19763794282767,0.128320632514761,241.054,4.79716975933332,0.113049770366825,67.1289245814811,2.47806884834827,0.0990802116414833,1319.94723673076,5.49809841438852,0.413307676297682,64.3584363,2.54672707399474,0.017098994376203,1.07538620535278,1.2784790939778
69.0880924,2.27371458162598,0.0918890973899038,-68.0880924,0,-0.616780474771567,5184.87,7.47990927687281,0.00544911138311033,14975406695840.7,29.436920318159,0.0636833210918759,91.4,5093.47,7.45308667184769,0.00123541658816784,3180.92,7.01237652144486,0.0681639594523871,351898.125996628,11.6998711748467,0.0379538599161116,-346804.655996628,13.5861387229323,-0.00562880133251653,883.275,5.77998396814978,-0.0870080308220276,227.8,4.69683737451392,0.0362324816377235,168,4.45201900649392,0.0428637044317819,0.737489025460931,0.0588026793577177,0.00305270757730852,651.405618964003,5.58783213738904,-0.067846354263625,1.2275316,1.46336868287656,0.00077437872738062,20.7006128,1.75994103945003,0.196683053820923,22.2038659,1.53406385297615,0.315361207380633,31.1388729,1.95537348723081,0.182108576194476,191.722,4.44305117651164,0.245413233683978,251.308,4.87840591063268,0.0812361512993585,67.8701926946342,2.53840747837736,0.0603386300290865,1404.95457963301,5.79677000354238,0.298671589153863,63.7039982,2.49409906147979,-0.0526280125149521,0.577460296106348,0.623675484548522
68.0448828,2.16012400620377,-0.11359057542221,-67.0448828,0.714521904797236,0.714521904797236,5355.56,7.57187006872173,0.0919607918489245,15574700654899.6,29.5308476832477,0.0939273650887174,100.5,5255.06,7.5426216513473,0.0895349794996099,3302.41,7.11621555671912,0.103839035274256,357579.941806968,11.7459242862043,0.0460531113575513,-352324.881806968,13.5791711121177,-0.00696761081459307,892.417,5.80783012888848,0.027846160738707,247.1,4.85903690994514,0.162199535431226,188.6,4.66720557690754,0.215186570413628,0.763253743423715,0.08280565629075,0.0240029769330322,681.140615944962,5.69336449995093,0.105532362561896,0.6230958,1.31266224495951,-0.15070643791705,21.7512269,1.92610223260229,0.166161193152254,23.5272431,1.78513084838263,0.251066995406487,32.297719,2.10722740182874,0.151853914597925,195.06,4.48155517738878,0.0385040008771389,264.799,4.97612666163259,0.0977207509999163,66.7679835174973,2.44731599254941,-0.0910914858279503,1452.28555914454,5.93109172178978,0.134321718247399,64.9850791,2.59464992709946,0.100550865619674,0.604834236981517,0.661820136427064
