"WS","WS_l","WS_dl","PS","PS_l","PS_dl","Y","Y_l","Y_dl","Yrw","Yrw_l","Yrw_dl","Tax","Yf","Yf_l","Yf_dl","C","C_l","C_dl","W","W_l","W_dl","R","R_l","R_dl","It","It_l","It_dl","Itcurr","Itcurr_l","Itcurr_dl","Ipr","Ipr_l","Ipr_dl","Ips","Ips_l","Ips_dl","I","I_l","I_dl","r","r_l","r_dl","P","P_l","P_dl","Pm","Pm_l","Pm_dl","Px","Px_l","Px_dl","X","X_l","X_dl","M","M_l","M_dl","rulc","rulc_l","rulc_dl","ulc","ulc_l","ulc_dl","Tau","Tau_l","Tau_dl","dPxdPm","dPdPm"
71.7209408,2.63744680484476,0.016109116305691,-70.7209408,0.952676121601863,-0.0826411036257273,491.265,5.76566121170207,0.000648808268580048,21176290662245.4,30.1291507989538,0.0717254532267546,5.1806,486.0844,5.75034730746861,-0.00195291330221536,327.8307,5.37599157924279,0.0196553358259859,34862.4304762035,10.0543470026576,0.00278346437421817,-34376.3460762035,10.2640479271112,-0.00227260544231633,86.2239,4.1245649578602,-0.0621977274108216,19.2704,2.96092341384711,0.107688320021674,17.0485,2.64074162467936,0.14962098842489,0.884698812686815,0.106297825469121,0.0106695134094827,76.2821819552267,2.81253286745468,-0.137072939416377,-3.0960697,1.61662683013263,1.61662683013263,17.7693738,2.78108836025764,0.173686866909326,28.4985097,3.09837787416286,0.0900989056042971,23.0430051,2.98978306203654,0.104632779011692,51.4811,3.77635676420654,0.0645741024107389,42.9022,3.67612597310382,0.117845073733856,70.964612736921,3.01121698296813,0.00502083500158168,1260.99673029459,6.98977436904174,0.185878684433375,83.5719909,3.74634926474265,-0.00447154861426036,1.16131021026189,1.92773558951022
70.9530461,2.58094202869309,-0.0565047761516664,-69.9530461,1.21209968161848,0.259423560016621,497.654,5.7854822701395,0.0198210584374365,21492726023179.4,30.1548411793195,0.0256903803656883,6.3031,491.3509,5.7669647640271,0.0166174565584889,329.7977,5.38505041314069,0.00905883389789963,34862.8430589765,10.0543647429108,0.0000177402532699489,-34371.4921589765,10.2642171410928,0.000169213981594751,86.8275,4.13427816223679,0.0097132043765944,22.8354,3.1302981309353,0.169374717088191,20.1474,2.84039338808992,0.199651763410566,0.882288026485194,0.10412779781525,-0.00217002765387131,76.6068636196432,2.83184322524119,0.0193103577865044,2.2358636,2.33872485334423,0.722098023211605,20.1547335,2.91895562441661,0.137867264158976,39.0848587,3.48885171191303,0.390473837750172,27.2159072,3.18031257329968,0.190529511263136,52.6652,3.80311843925801,0.026761675051465,44.318,3.71134764328844,0.0352216701846144,70.0543812748948,2.96536960330578,-0.0458473796623515,1411.92738510289,7.11996502247962,0.130190653437883,85.1791663,3.78358279528348,0.0372335305408318,0.48794437128215,0.353076828279553
71.9967112,2.65698433348281,0.0760423047897181,-70.9967112,0.840216359930693,-0.371883321687791,496.989,5.78343741484995,-0.00204485528955001,21918114803442.2,30.1883689061683,0.033527726848753,7.7741,489.2149,5.76025826667399,-0.00670649735310658,326.5012,5.36982188121687,-0.0152285319238175,35221.8638700369,10.0696838603701,0.0153191174592795,-34732.6489700369,10.2515478844496,-0.0126692566431768,85.3883,4.11096074564491,-0.0233174165918824,25.4812,3.23972104572968,0.109422914794379,22.0404,2.94525443606475,0.104861047974831,0.864967113008807,0.0883966591398811,-0.0157311386753685,73.8580713357299,2.65520704984102,-0.17663617540017,3.079742,2.41697444773515,0.0782495943909178,22.6438255,3.04504732375617,0.126091699339555,50.3066261,3.78350960729802,0.294657895384985,31.2659744,3.33592395232347,0.155611379023792,58.6148,3.9277073603482,0.124588921090189,42.7206,3.67151709693522,-0.0398305463532189,70.8705099509987,3.00657337531992,0.0412037720141427,1604.77946042643,7.26491159014777,0.144946567668147,85.428395,3.78923452113914,0.00565172585566032,0.528108635339564,0.427925744785526
70.66255,2.55870528838875,-0.0982790450940647,-69.66255,1.29500915522941,0.454792795298717,503.183,5.80232379234402,0.0188863774940655,21905313678002.4,30.1873761978392,-0.000992708329086156,9.5175,493.6655,5.77418160134709,0.0139233346731036,326.633,5.37043521686517,0.000613335648303348,34883.663077025,10.0552595546116,-0.0144243057585349,-34389.997577025,10.2635718641491,0.0120239796994976,86.2497,4.12498207047695,0.01402132483204,29.0103,3.36921467747571,0.129493631746034,24.1425,3.05010681601732,0.104852379952569,0.832204423945978,0.0579468430135982,-0.0304498161262829,71.7773819040134,2.49710216572244,-0.15810488411858,2.1186443,2.32735459043358,-0.0896198573015705,25.7196649,3.18166666702029,0.136619343264118,56.444313,3.9141762036322,0.130666596334182,35.5048625,3.47640461416967,0.140480661846201,61.8783,3.9899816968938,0.0622743365455989,44.8239,3.72363830487039,0.0521212079351709,69.3259968580516,2.92710479044456,-0.0794685848753636,1783.04140804754,7.38244864992607,0.1175370597783,86.0772592,3.80380062297778,0.0145661018386423,1.07510768465201,1.04555676123002
70.9689749,2.58214715470938,0.0234418663206304,-69.9689749,1.20734845041635,-0.0876607048130618,512.096,5.82888973369579,0.0265659413517705,22497361742321.1,30.2322876565867,0.0449114587475385,11.8525,500.2435,5.79441171594199,0.0202301145948915,327.9063,5.37634126857329,0.00590605170811465,35501.7683953881,10.0814664490226,0.0262068944110148,-35001.5248953882,10.2420104708228,-0.0215613933263139,85.1898,4.10770162482352,-0.0172804456534266,32.1308,3.47122704882401,0.102012371348294,26.947,3.17480271787102,0.1246959018537,0.838665703935165,0.0640258390582871,0.00607899604468893,71.4457635850959,2.46942271455404,-0.0276794511683938,4.4928404,2.53567772367549,0.208323133241912,28.7760005,3.30112657302516,0.119459906004876,68.8551371,4.13546411246826,0.221287908836061,41.4420494,3.64493836328718,0.168533749117507,67.8262,4.09437456177211,0.104392864878313,44.2872,3.71059446732023,-0.0130438375501623,69.3263926986115,2.92712598821725,0.0000211977726860546,1994.93631095844,7.50627091107442,0.123822261148356,87.0095505,3.82436468612555,0.0205640631477655,0.761603966542808,0.539839282829399
68.2416965,2.35120633813556,-0.230940816573818,-67.2416965,1.80366875466362,0.596320304247275,521.229,5.8553985164292,0.0265087827334076,23519558449580.6,30.305376496896,0.0730888403092891,14.1957,507.0333,5.81487264445106,0.0204609285090784,327.2553,5.37332604009131,-0.00301522848198132,34600.8125739935,10.0430340938174,-0.0384323552051615,-34093.7792739935,10.2738512039368,0.0318407331140396,81.1148,4.0383349000789,-0.0693667247446221,33.2289,3.50478532724547,0.033558278421467,27.2308,3.18659640510074,0.0117936872297166,0.819491466765376,0.0458770764572465,-0.0181487626010406,66.4728864283801,1.92318922091192,-0.546233493642126,5.0997848,2.5826327422571,0.0469550185816119,31.9028206,3.41015780357519,0.109031230550024,77.0218843,4.25823829824016,0.122774185771898,46.6140343,3.77166604466465,0.126727681377472,75.9901,4.2219415057851,0.127566944012991,43.6964,3.69603628281028,-0.0145581845099527,66.3831302057127,2.7556092486224,-0.171516739594844,2117.80909381929,7.57162239935695,0.0653514882825323,89.2083933,3.87125380534757,0.0468891192220235,1.03220135878498,0.888063153215227
66.7507983,2.19803850156556,-0.153167836569994,-65.7507983,2.0232389929141,0.219570238250473,533.328,5.88946781203581,0.0340692956066109,24361997314031.2,30.3618392676985,0.0564627708024652,16.7781,516.5499,5.84286389567414,0.0279912512230815,334.7271,5.40739820322162,0.0340721631303076,34480.1181867852,10.0377715584273,-0.00526253539013233,-33963.5682867852,10.2783365545848,0.00448535064795585,86.5496,4.12981787802913,0.0914829779502266,37.9148,3.63653824243175,0.131752915186273,29.9938,3.29468435026128,0.108087945160541,0.791084220409972,0.0183687197574903,-0.0275083566997561,68.4680228427949,2.1790473855789,0.255858164666987,4.3962394,2.5279967262647,-0.0546360159924082,34.6451442,3.49688155818765,0.0867237546124673,78.6429945,4.28091343914604,0.0226751409058776,50.3963476,3.85512903544337,0.0834629907787163,76.4974,4.22935610887798,0.00741460309287678,46.9942,3.77471534882824,0.0786790660179588,64.6508681089033,2.63894016180838,-0.116669086814021,2239.83864828814,7.63255540221828,0.0609330028613222,91.1805065,3.91151582483381,0.0402620194862364,3.68081464742218,3.82461811251579
65.3394993,2.02762565023591,-0.170412851329651,-64.3394993,2.19434043329956,0.171101440385463,550.683,5.93639571328017,0.046927901244362,25149137034611.3,30.4118617288648,0.0500224611663569,21.944,528.739,5.87760804252889,0.034744146854746,346.1158,5.45719627921544,0.0497980759938264,34547.5415203827,10.0407147745577,0.00294321613042392,-34018.8025203827,10.2764363689162,-0.00190018566859074,95.6037,4.26578350650113,0.135965628472007,44.5602,3.79785941168207,0.161321169250324,35.4829,3.47994694589369,0.185262595632409,0.796291309284967,0.0234680106722413,0.00509929091475099,76.1283954454872,2.8032546635078,0.624207277928893,0.4353914,2.14798008330794,-0.380016642956757,38.4135832,3.60497551313108,0.108093954943424,65.8770434,4.08665685907852,-0.194256580067519,50.2054347,3.85107905288108,-0.00404998256228817,76.6739,4.23192296298417,0.00256685410619184,55.0706,3.9447128232508,0.169997474422568,62.7358053914552,2.49182408816047,-0.147116073647915,2409.90708002367,7.71172214331608,0.079166741097799,91.9657206,3.92710591431607,0.0155900894822558,0.0208486248490553,-0.556449387227209
65.2930702,2.02149460821646,-0.00613104201945669,-64.2930702,2.19950078480932,0.00516035150975913,581.229,6.01399384581156,0.0775981325313886,26027765165192.9,30.464893338925,0.0530316100601773,24.5713,556.6577,5.95291366956473,0.0753056270358385,366.7164,5.54141961141083,0.0842233321953856,36345.8902834705,10.1161816587817,0.0754668842239212,-35789.2325834705,10.2135340531033,-0.0629023158128401,107.2642,4.41740825717084,0.151624750669701,52.7438,3.9663066243354,0.168447212653325,42.8814,3.68528550360372,0.20533855771003,0.813013093482078,0.0396699732669417,0.0162019625947004,87.2071990618803,3.31698424490813,0.513729581400337,6.4806204,2.68189540704535,0.533915323737407,40.6969484,3.66520512564627,0.060229612515188,64.0055058,4.05471922468608,-0.0319376343924365,51.9461097,3.88741209829979,0.0363330454187123,80.714,4.28894596765784,0.0570230046736704,68.7232,4.17920793946672,0.234495116215921,62.5328231789373,2.47488281331672,-0.0169412748437425,2544.89507821953,7.77038143535775,0.0586592920416793,93.2307579,3.95172242705916,0.024616512743096,-1.13762481504631,-1.88585077326365
64.7413585,1.94560846069481,-0.0758861475216421,-63.7413585,2.25886524750654,0.0593644626972236,610.837,6.08386595507982,0.0698721092682666,27281290233337.3,30.535992977324,0.0710996383989624,27.626,583.211,6.01963014628297,0.0667164767182431,384.6521,5.60938204756802,0.0679624361571918,37757.8724321435,10.1716850079907,0.0555033492090597,-37174.6614321435,10.1613934881886,-0.0521405649147759,121.8031,4.57903255486114,0.161624297690302,63.5165,4.1520142342362,0.185707609900807,51.3753,3.87847449487439,0.193188991270669,0.80884966898365,0.0356604511944638,-0.00400952207247795,98.5203971161824,3.66074376747761,0.343759522569477,5.4886371,2.61159663387955,-0.0702987731657938,43.1125485,3.72520532017998,0.0600001945337096,64.0755596,4.05593324475307,0.00121402006699256,54.3797711,3.93609366855048,0.0486815702506851,83.7948,4.33034379073755,0.0413978230797065,79.7759,4.33554804675228,0.156340107285553,61.8133355250967,2.41241007275414,-0.0624727405625807,2664.93042577251,7.81980110474569,0.0494196693879392,94.5480854,3.97672825579063,0.0250058287314663,40.0994774092012,49.422737041197
